,Ambient temp,Ambient pressure,Ambient humidity,AFD pressure,GT exh pressure,Turbine inlet temp,Turbine after temp,Turbine energy yield
17647,13.623,1022.9,86.334,3.2321,23.793000000000003,1083.7,550.07,11.833
17648,13.342,1022.6,84.691,2.9427,21.364,1064.5,547.11,11.046
17649,13.189,1022.5,83.389,2.6885,19.125999999999998,1043.5,542.41,10.392999999999999
17650,12.79,1022.4,84.727,2.6981,19.17,1050.4,546.85,10.427
17651,12.376,1022.7,85.51,2.6673,19.213,1047.8,544.78,10.46
17652,12.667,1023.0,87.661,3.0174,21.891,1070.2,548.92,11.237
17653,13.959000000000001,1023.3,88.471,3.3482,24.197,1085.5,550.05,11.869000000000002
17654,16.316,1023.4,89.60600000000001,3.4410000000000003,24.705,1087.9,550.09,11.939
17655,17.963,1023.5,85.787,3.4339,24.660999999999998,1087.9,550.1,11.979000000000001
17656,19.312,1023.4,82.727,3.4707,24.733,1088.2,549.98,12.064
17657,21.006,1023.0,73.221,3.5325,25.083000000000002,1089.9,550.08,12.058
17658,22.358,1022.5,63.72,3.5783,25.320999999999998,1091.1,549.7,12.193
17659,23.339000000000002,1021.9,59.445,3.5683,25.182,1090.3,550.01,12.129000000000001
17660,23.586,1021.2,61.355,3.5492,25.22,1090.3,549.98,12.022
17661,23.458000000000002,1020.8,67.756,3.4855,24.995,1089.0,549.77,11.940999999999999
17662,23.0,1020.3,68.322,3.4942,25.128,1089.6,550.05,12.03
17663,22.478,1019.7,69.023,3.4499,24.945999999999998,1088.6,549.87,11.985999999999999
17664,21.789,1019.3,70.619,3.3854,24.836,1087.9,549.91,11.991
17665,20.756999999999998,1019.2,66.032,3.4046,24.863000000000003,1088.1,549.89,11.924000000000001
17666,19.480999999999998,1019.4,76.163,3.4209,25.018,1089.2,549.9,11.962
17667,18.177,1019.3,80.887,3.3503,24.485,1086.3,550.23,11.952
17668,16.92,1019.3,85.65799999999999,3.3369999999999997,24.329,1085.7,550.03,11.899000000000001
17669,15.957,1019.2,87.94,3.3589,24.412,1086.4,549.98,11.981
17670,15.477,1018.8,88.55,3.3045,24.217,1085.2,549.95,11.913
17671,15.272,1018.4,88.48100000000001,3.3618,24.435,1086.4,550.1,11.972999999999999
17672,14.885,1018.2,87.792,3.3528,24.423000000000002,1086.4,550.18,11.897
17673,14.222999999999999,1018.0,87.676,3.0423,21.864,1069.6,549.24,11.214
17674,13.661,1017.7,89.32700000000001,3.2416,23.616999999999997,1081.8,550.09,11.619000000000002
17675,13.175,1017.6,90.302,2.6759,19.09,1051.5,548.15,10.317
17676,13.482000000000001,1017.9,92.33200000000001,2.8432,20.312,1061.1,549.5,10.702
17677,14.827,1018.0,93.554,3.0958,22.153000000000002,1072.7,550.04,11.248
17678,16.659000000000002,1018.0,94.264,3.5389999999999997,25.278000000000002,1090.6,549.94,12.112
17679,17.798,1018.2,89.12799999999999,3.5297,25.322,1090.8,549.84,12.047
17680,19.04,1018.0,83.146,3.5308,25.334,1090.7,550.12,12.125
17681,20.629,1017.6,77.02,3.5727,25.573,1091.7,549.96,12.132
17682,22.23,1017.2,71.274,3.5824,25.594,1091.6,550.26,12.222000000000001
17683,24.013,1016.8,64.718,3.6107,25.592,1091.4,550.38,12.227
17684,25.121,1016.3,55.91,3.6286,25.691,1091.9,550.34,12.157
17685,25.287,1015.8,60.5,3.5882,25.503,1090.9,550.37,12.183
17686,25.346,1015.3,57.876000000000005,3.6048,25.679000000000002,1091.5,549.99,12.094000000000001
17687,24.949,1014.8,56.379,3.5793,25.445999999999998,1090.2,550.05,12.030999999999999
17688,23.304000000000002,1014.4,65.203,3.4781,25.218000000000004,1089.0,550.01,11.946
17689,22.355999999999998,1014.4,66.98,3.4717,25.250999999999998,1089.3,549.84,12.052
17690,21.035,1014.6,67.842,3.4223,24.795,1087.4,549.84,11.886
17691,19.413,1014.5,75.185,3.3787,24.645,1086.6,550.01,11.850999999999999
17692,18.42,1014.4,76.03,3.3832,24.776999999999997,1087.4,550.12,12.005
17693,18.076,1014.1,71.127,3.3996,24.951,1088.2,549.99,12.034
17694,17.167,1013.7,71.092,3.3267,24.249000000000002,1084.5,550.23,11.905
17695,15.883,1013.3,75.189,3.3527,24.631,1086.8,550.17,11.97
17696,14.579,1013.0,79.911,3.3323,24.39,1086.1,549.91,11.966
17697,13.77,1012.6,81.69,3.3226,24.353,1086.3,550.05,11.942
17698,13.552,1012.2,82.064,3.3118,24.272,1085.3,550.02,11.784
17699,13.325,1012.3,82.757,2.6554,18.948,1052.1,549.25,10.279000000000002
17700,13.821,1012.6,82.176,2.6711,18.726,1047.6,547.46,10.245
17701,15.543,1012.9,80.884,2.7533,19.38,1054.4,549.88,10.427
17702,18.037,1013.1,74.247,3.5116,25.163,1088.8,550.39,12.019
17703,19.762999999999998,1013.2,71.54899999999999,3.5472,25.37,1090.3,550.44,11.995
17704,20.509,1013.2,65.86399999999999,3.5412,25.375999999999998,1090.4,550.05,12.112
17705,20.874000000000002,1013.0,65.859,3.572,25.456,1090.6,550.08,12.138
17706,21.616,1012.6,68.38600000000001,3.5895,25.485,1090.7,550.01,12.158
17707,22.289,1012.0,70.087,3.5747,25.538,1090.7,549.94,12.127
17708,23.098000000000003,1011.5,64.972,3.6260000000000003,25.747,1091.7,549.69,12.222999999999999
17709,24.759,1011.2,54.556000000000004,3.6543,25.897,1092.5,549.65,12.255
17710,24.311,1010.9,58.297,3.5941,25.701999999999998,1091.5,549.62,12.22
17711,24.095,1010.8,55.178999999999995,3.6165,25.875999999999998,1092.5,549.55,12.161
17712,23.745,1010.8,55.928000000000004,3.572,25.639,1091.2,549.59,12.187000000000001
17713,21.14,1011.0,74.92399999999999,3.4995,25.259,1089.3,549.93,11.994000000000002
17714,19.643,1011.6,76.995,3.4629,25.114,1088.8,549.99,11.977
17715,19.085,1012.0,71.732,3.4574,25.003,1088.1,550.01,11.968
17716,17.92,1012.2,74.145,3.4138,24.898000000000003,1087.9,550.0,11.981
17717,16.72,1012.2,79.09899999999999,3.3829,24.628,1086.6,550.1,11.939
17718,15.649000000000001,1011.9,81.46300000000001,3.3269,24.249000000000002,1084.5,549.86,11.790999999999999
17719,14.958,1011.7,82.458,3.3473,24.366,1085.3,550.1,11.897
17720,14.585,1011.6,82.44200000000001,3.3609,24.474,1086.0,549.74,11.929
17721,14.302,1011.7,82.448,3.3677,24.575,1086.5,550.11,11.927
17722,13.974,1011.8,83.171,3.273,23.671,1080.3,549.48,11.6
17723,13.698,1011.9,83.65799999999999,2.6879,19.137999999999998,1049.3,547.11,10.386
17724,13.737,1012.3,86.73200000000001,2.7793,19.734,1057.5,549.96,10.552
17725,15.222000000000001,1012.7,89.031,2.9483,20.82,1064.0,549.9,10.786
17726,17.754,1013.2,90.116,3.5576,25.241,1089.4,549.75,11.977
17727,19.355999999999998,1013.7,90.59299999999999,3.5661,25.155,1089.1,550.05,11.954
17728,20.605999999999998,1014.0,87.978,3.5632,25.17,1089.0,550.01,11.977
17729,22.608,1014.0,63.672,3.6742,25.528000000000002,1091.0,550.1,12.097000000000001
17730,24.456999999999997,1014.0,50.353,3.6735,25.463,1090.8,550.07,12.163
17731,25.525,1013.8,41.629,3.6747,25.09,1089.2,550.08,12.113
17732,26.13,1013.6,42.56399999999999,3.7079,25.755,1092.1,550.14,12.137
17733,26.561999999999998,1013.6,41.214,3.7208,25.861,1092.5,550.21,12.277999999999999
17734,26.28,1013.7,46.748000000000005,3.7158,25.94,1093.1,550.04,12.193
17735,25.002,1013.7,55.989,3.6057,25.455,1090.6,549.8,12.036
17736,23.971,1013.8,57.074,3.5961,25.612,1091.3,549.75,12.077
17737,22.866999999999997,1014.3,59.706,3.5878,25.447,1090.9,549.69,12.075999999999999
17738,21.151,1014.8,67.116,3.5624,25.307,1090.3,549.64,12.032
17739,20.328,1015.1,68.223,3.5048,25.063000000000002,1089.0,549.62,12.007
17740,19.314,1015.4,74.012,3.4191,24.842,1087.9,550.07,11.978
17741,18.043,1015.8,80.035,3.3993,24.644000000000002,1087.1,549.85,12.007
17742,17.043,1016.0,82.29,3.3926,24.491,1086.5,550.01,11.969000000000001
17743,16.746,1016.0,82.834,3.1622,22.662,1074.5,549.57,11.356
17744,16.504,1016.0,82.335,2.6984,19.143,1052.9,549.42,10.411
17745,15.731,1016.2,83.086,2.6867,18.989,1052.8,549.54,10.449000000000002
17746,14.982999999999999,1016.4,83.73100000000001,2.7317,19.278,1054.7,549.99,10.448
17747,14.477,1016.8,85.03399999999999,2.7219,19.255,1054.9,549.85,10.482999999999999
17748,14.767000000000001,1017.2,85.417,2.9226,20.74,1063.3,549.55,10.882
17749,16.563,1017.5,84.434,2.7262,18.809,1048.8,547.98,10.274000000000001
17750,18.733,1018.0,81.37899999999999,3.5749,25.393,1090.8,549.91,12.032
17751,20.791,1018.4,76.388,3.6363,25.665,1092.1,549.81,12.24
17752,22.579,1018.7,72.008,3.6653,25.823,1092.8,550.28,12.280999999999999
17753,24.155,1018.7,65.69800000000001,3.6933,25.932,1093.4,549.9,12.312000000000001
17754,25.432,1018.7,58.273,3.72,25.781999999999996,1092.6,550.3,12.286
17755,26.372,1018.4,49.146,3.7612,26.095,1094.2,549.9,12.33
17756,27.553,1018.0,44.028999999999996,3.7284,25.888,1092.8,549.61,12.235999999999999
17757,28.24,1017.7,40.628,3.6958,25.883000000000003,1092.6,549.49,12.257
17758,26.309,1017.7,52.36600000000001,3.6088,25.596,1091.4,549.58,12.210999999999999
17759,25.686999999999998,1017.7,49.169,3.6284,25.561,1091.4,549.87,12.217
17760,25.517,1017.8,47.786,3.6093,25.824,1092.7,550.01,12.130999999999998
17761,24.76,1018.2,53.29,3.6158,25.6,1091.9,549.92,12.196
17762,23.008000000000003,1018.7,63.425,3.5308,25.269000000000002,1090.8,549.72,12.164000000000001
17763,21.322,1018.7,72.247,3.4628,24.701999999999998,1088.2,550.18,11.97
17764,19.859,1018.8,78.211,3.4717,24.789,1088.7,549.85,12.020999999999999
17765,18.999000000000002,1019.0,81.339,2.7667,19.58,1056.6,549.98,10.539000000000001
17766,18.292,1019.0,83.90899999999999,2.8296,19.945,1059.2,549.93,10.592
17767,17.974,1018.9,84.553,2.7439,19.317,1055.2,549.89,10.445
17768,17.533,1018.7,86.00200000000001,2.7189,18.881,1051.9,549.7,10.355
17769,16.855,1018.5,86.156,2.7026,18.54,1035.7,539.9,10.198
17770,15.825999999999999,1018.5,87.529,2.6938,18.511,1034.4,538.55,10.068999999999999
17771,18.855,1019.4,86.03299999999999,3.4258,24.066999999999997,1082.9,549.84,11.757
17772,20.98,1019.5,75.847,3.6395,25.619,1091.9,550.17,12.167
17773,22.497,1019.5,70.527,3.6135,25.445,1091.0,550.38,12.208
17774,23.430999999999997,1019.5,66.459,3.6397,25.557,1091.4,550.41,12.213
17775,23.796,1019.3,65.56,3.5634,25.049,1088.6,550.24,12.092
17776,24.031,1018.9,64.22,3.5604,24.896,1087.8,550.23,12.017000000000001
17777,24.246,1018.5,65.07,3.6841,25.73,1092.4,549.98,12.097999999999999
17778,25.114,1018.0,54.033,3.737,25.805,1093.3,549.69,12.152999999999999
17779,25.685,1018.0,51.548,3.4391,23.741999999999997,1081.6,550.14,11.639000000000001
17780,24.679000000000002,1017.7,56.086999999999996,3.2367,22.344,1073.3,549.91,11.23
17781,23.213,1017.7,62.69,3.0325,21.09,1065.8,550.01,10.863
17782,21.71,1017.9,68.33,3.5106,25.017,1089.4,549.85,12.009
17783,20.424,1018.0,72.579,3.3484,24.01,1083.3,550.18,11.71
17784,19.715,1017.8,73.53,2.6762,18.346,1045.5,547.49,10.226
17785,18.827,1017.7,76.373,2.7083,18.938,1053.2,549.92,10.399000000000001
17786,19.447,1017.0,82.14200000000001,2.8849,19.930999999999997,1056.6,549.03,10.475
17787,21.115,1016.9,74.807,3.0336,21.044,1064.8,550.14,10.883
17788,22.767,1016.7,66.992,3.2861,22.803,1075.3,549.9,11.402999999999999
17789,24.254,1016.4,67.804,3.3343,22.976999999999997,1076.2,549.97,11.415
17790,24.881,1016.1,62.981,3.3354,22.951999999999998,1076.2,550.1,11.440999999999999
17791,24.695,1015.8,60.61,3.2886,22.836,1075.6,550.04,11.408
17792,24.201,1015.2,58.873000000000005,3.2882,22.929000000000002,1076.0,550.18,11.372
17793,24.313000000000002,1014.8,60.875,3.2758,22.839000000000002,1075.5,550.25,11.401
17794,23.781,1014.5,64.025,3.2872,23.022,1076.5,550.02,11.43
17795,23.338,1014.4,66.795,2.8612,19.904,1057.1,549.99,10.488
17796,23.03,1014.4,66.71300000000001,2.8568,20.035,1058.2,549.89,10.581
17797,21.723000000000003,1014.6,65.764,2.997,21.006,1065.3,549.94,10.832
17798,20.159000000000002,1015.0,72.072,2.8205,19.992,1058.7,549.95,10.602
17799,17.872,1012.4,89.495,3.5849,25.186999999999998,1089.5,549.87,12.102
17800,18.498,1012.5,86.319,3.6026,25.320999999999998,1090.1,550.22,12.054
17801,19.45,1012.6,82.4,3.627,25.430999999999997,1091.0,549.88,12.13
17802,20.155,1012.4,79.081,3.5891,25.186,1089.7,549.81,12.114
17803,20.851999999999997,1012.1,78.47399999999999,3.6345,25.226999999999997,1089.7,549.71,12.074000000000002
17804,21.912,1011.7,75.192,3.6714,25.313000000000002,1090.2,550.0,12.052
17805,22.316,1011.2,73.538,3.6619,25.459,1090.9,550.4,12.182
17806,22.669,1010.8,72.579,3.6682,25.529,1090.7,549.78,12.192
17807,22.918000000000003,1010.5,71.148,3.6864,25.695999999999998,1091.4,550.24,12.155
17808,22.971,1009.9,70.138,3.6747,25.671,1091.2,549.95,12.227
17809,22.237,1009.7,72.61399999999999,3.6359,25.533,1090.5,549.95,12.165
17810,21.031,1009.7,78.244,3.6008,25.391,1089.8,550.07,12.003
17811,20.279,1010.0,81.517,3.4919,24.599,1085.6,550.34,11.807
17812,17.491,1010.1,84.09200000000001,2.6584,18.454,1039.4,543.53,10.173
17813,16.3,1009.9,84.81299999999999,2.6572,18.587,1038.3,542.2,10.127
17814,13.592,1009.4,91.24600000000001,2.7413,18.602,1035.1,539.78,10.017999999999999
17815,16.315,1011.8,96.61399999999999,3.4113,23.590999999999998,1077.5,548.34,11.655999999999999
17816,17.434,1012.0,93.68,3.5844,24.935,1087.9,549.91,11.897
17817,19.076,1011.8,88.32799999999999,3.6166,24.854,1087.5,550.1,11.91
17818,20.174,1011.7,82.917,3.6368,24.994,1088.3,549.95,11.924000000000001
17819,21.331999999999997,1011.5,79.763,3.6364,24.849,1087.2,549.72,12.014000000000001
17820,22.035,1011.2,77.378,3.5985,24.698,1086.3,549.83,11.92
17821,22.051,1010.7,79.014,3.4781,23.906,1081.4,550.15,11.714
17822,23.039,1010.4,77.545,3.6279,25.145,1088.0,549.63,11.947000000000001
17823,23.766,1010.3,73.932,3.6336,25.217,1088.3,549.91,11.969000000000001
17824,22.828000000000003,1010.2,80.626,3.5623,25.059,1087.5,550.28,11.870999999999999
17825,22.274,1010.6,82.323,3.5297,24.712,1085.8,550.3,11.834000000000001
17826,21.423000000000002,1011.3,85.58,3.4889,24.485,1084.6,549.86,11.745999999999999
17827,20.717,1011.7,84.225,3.3833,23.686999999999998,1080.2,550.09,11.579
17828,20.065,1011.8,92.073,2.7772,18.86,1051.3,549.94,10.324000000000002
17829,19.204,1012.0,92.15899999999999,2.6866,18.197,1045.7,548.77,10.137
17830,18.413,1012.1,87.037,2.7188,18.191,1041.5,545.9,10.17
17831,17.502,1012.1,84.93299999999999,2.7107,18.328,1037.2,541.84,10.078
17832,16.067,1011.8,86.42399999999999,2.6959,18.429000000000002,1039.4,542.82,10.124
17833,15.787,1011.9,86.331,2.6953,18.451,1038.7,542.33,10.021
17834,19.387999999999998,1014.3,74.54899999999999,3.2074,22.115,1068.6,548.76,11.135
17835,20.785,1014.8,74.92399999999999,3.5774,24.863000000000003,1087.3,550.0,11.884
17836,21.986,1015.5,70.063,3.089,21.249000000000002,1065.7,549.84,10.908
17837,23.133000000000003,1015.4,71.154,3.6146,25.031,1088.3,549.66,11.978
17838,24.008000000000003,1015.4,67.577,3.1075,21.162,1065.1,550.0,10.879000000000001
17839,24.73,1015.3,65.324,3.3755,23.193,1076.9,550.08,11.489
17840,25.081,1015.1,65.32600000000001,2.9401,19.975,1058.0,550.01,10.513
17841,24.119,1015.2,70.027,2.8958,19.812,1056.8,550.07,10.456
17842,23.698,1015.2,71.725,2.9306,20.058,1058.1,549.99,10.545
17843,24.171999999999997,1015.2,69.995,2.9418,20.098,1058.3,549.98,10.602
17844,23.654,1015.3,71.704,2.911,19.952,1057.7,550.1,10.462
17845,22.831999999999997,1015.8,73.382,2.8516,19.618,1055.9,549.92,10.48
17846,21.735,1016.0,79.07300000000001,2.8235,19.596,1055.6,550.05,10.497
17847,20.676,1016.2,82.48100000000001,2.7812,19.187,1053.9,550.11,10.434000000000001
17848,19.948,1016.5,86.71700000000001,2.8132,19.348,1055.4,549.94,10.495
17849,19.49,1016.9,92.289,3.2447,22.334,1073.4,549.98,11.339
17850,19.403,1016.9,93.70299999999999,2.81,19.219,1054.7,550.1,10.425
17851,19.294,1016.7,92.98899999999999,2.8267,19.464000000000002,1055.9,549.98,10.505999999999998
17852,19.061,1016.5,91.559,2.805,19.333,1054.9,549.99,10.470999999999998
17853,18.893,1016.4,91.994,2.8325,19.415,1054.9,549.95,10.425999999999998
17854,18.874000000000002,1016.8,94.12200000000001,2.8527,19.465,1055.3,549.94,10.369000000000002
17855,18.824,1017.2,92.619,2.823,19.51,1055.7,550.12,10.444
17856,18.804000000000002,1017.8,92.351,2.8546,19.602,1056.2,549.98,10.470999999999998
17857,20.03,1018.2,90.946,3.432,23.906999999999996,1081.7,549.85,11.694
17858,21.454,1018.5,82.896,3.7115,25.718000000000004,1092.6,549.84,12.163
17859,22.694000000000003,1018.7,75.941,3.7108,25.651999999999997,1092.2,549.93,12.264000000000001
17860,23.85,1018.6,69.789,3.7383,25.768,1093.1,549.75,12.304
17861,24.6,1018.4,64.195,3.7582,25.717,1093.0,549.84,12.165999999999999
17862,25.096,1018.3,61.001999999999995,3.7334,25.508000000000003,1091.8,549.99,12.242
17863,25.499000000000002,1018.1,57.422,3.7764,25.825,1093.4,550.14,12.304
17864,25.41,1017.7,56.713,3.793,26.014,1094.5,550.22,12.339
17865,25.125999999999998,1017.3,56.576,3.7922,26.125999999999998,1095.1,550.1,12.395999999999999
17866,24.456999999999997,1017.1,59.049,3.7377,25.974,1094.3,549.89,12.247
17867,23.558000000000003,1017.0,60.292,3.0839999999999996,21.245,1066.0,549.88,10.933
17868,22.041,1016.9,69.288,2.9488,20.227,1060.4,550.04,10.667
17869,20.325,1017.2,78.153,3.6059,25.366999999999997,1091.2,549.79,12.061
17870,19.77,1017.5,80.907,3.6019,25.336,1091.0,549.92,12.154000000000002
17871,19.271,1017.4,80.718,3.5164,24.78,1087.9,550.08,11.935
17872,18.453,1017.2,82.654,3.4985,24.838,1088.3,550.02,12.014000000000001
17873,18.96,1016.0,87.868,3.5336,24.403000000000002,1084.8,549.94,11.814
17874,19.223,1015.9,88.265,3.1512,21.314,1067.6,549.99,10.96
17875,19.109,1016.0,88.98100000000001,3.6034,24.767,1087.8,550.12,12.049000000000001
17876,19.142,1015.5,90.068,3.596,24.758000000000003,1087.8,549.92,12.046
17877,19.913,1014.9,83.691,3.6002,24.633000000000003,1087.0,550.16,12.020999999999999
17878,20.805,1014.4,79.517,3.6822,25.218000000000004,1090.2,550.1,12.136
17879,21.209,1014.0,77.671,3.71,25.326999999999998,1090.9,550.01,12.042
17880,21.29,1013.7,75.15,3.6734,25.215,1090.1,549.72,12.089
17881,20.855,1013.2,77.546,3.6459,24.984,1089.0,550.14,12.099
17882,20.012999999999998,1013.3,80.582,3.6291,25.136999999999997,1090.0,549.91,12.03
17883,18.972,1013.2,85.916,3.5824,24.794,1088.1,550.1,12.026
17884,18.475,1013.3,90.829,3.6259,25.063000000000002,1089.6,550.06,12.026
17885,18.191,1013.5,90.689,3.6223,25.028000000000002,1089.5,549.71,12.105
17886,18.112000000000002,1013.3,89.838,3.5687,24.649,1087.4,549.92,11.934000000000001
17887,18.084,1013.1,91.259,3.5264,24.358,1085.5,550.06,11.9
17888,18.011,1012.6,91.139,3.5613,24.625999999999998,1087.1,550.07,11.99
17889,17.756,1012.2,91.765,3.6236,25.164,1089.8,550.21,12.155999999999999
17890,17.587,1012.0,91.83200000000001,3.5928,25.07,1089.2,549.87,11.970999999999998
17891,17.483,1011.7,91.97,3.5975,25.052,1089.1,550.19,12.061
17892,17.516,1011.4,92.38,3.6124,25.096,1089.4,549.94,11.999
17893,17.598,1011.3,91.667,3.5967,25.113000000000003,1089.3,550.0,11.995999999999999
17894,17.718,1011.3,91.416,3.5825,24.936999999999998,1088.2,549.99,11.917
17895,18.048,1011.7,91.072,3.6466,25.314,1090.4,550.35,12.042
17896,18.553,1011.7,88.37899999999999,3.6636,25.298000000000002,1090.3,550.08,12.079
17897,19.159000000000002,1011.7,87.544,3.6433,24.962,1088.6,549.94,12.048
17898,19.977999999999998,1011.6,84.195,3.6682,25.046,1089.1,550.15,12.02
17899,20.875999999999998,1011.5,79.915,3.7132,25.398000000000003,1090.9,549.9,12.058
17900,21.649,1011.1,75.962,3.7223,25.261,1090.1,550.31,12.14
17901,22.112,1010.7,74.811,3.7228,25.213,1089.9,549.61,12.134
17902,22.58,1010.5,70.699,3.7752,25.558000000000003,1091.6,550.09,12.107000000000001
17903,22.487,1010.1,69.779,3.7639,25.53,1091.7,550.02,12.184000000000001
17904,21.978,1009.8,71.107,3.7153,25.294,1090.5,549.64,12.163
17905,21.326999999999998,1009.7,73.415,3.6928,25.331,1090.4,550.2,12.142999999999999
17906,20.488000000000003,1009.7,74.437,3.6614,25.213,1089.9,549.62,12.134
17907,19.803,1010.0,74.002,3.6578,25.335,1090.5,550.16,12.107000000000001
17908,18.915,1010.9,81.765,3.6155,25.038,1089.0,549.75,12.046
17909,18.37,1011.8,85.367,3.5688,24.967,1088.6,549.64,12.046
17910,18.172,1012.5,87.412,3.5574,24.866999999999997,1088.4,550.17,11.981
17911,17.773,1012.2,89.249,3.5607,24.695,1088.1,550.07,12.050999999999998
17912,17.413,1012.0,90.624,3.5676,24.728,1088.0,550.2,12.035
17913,17.367,1012.0,89.37,3.5419,24.604,1087.0,549.79,11.927999999999999
17914,17.429000000000002,1011.5,88.05799999999999,3.5099,24.418000000000003,1085.6,549.98,11.87
17915,17.452,1011.1,88.182,3.5521,24.836,1087.8,549.87,12.043
17916,17.423,1010.7,88.286,3.5952,25.125,1089.0,550.0,12.03
17917,17.410999999999998,1010.8,87.41,3.6126,25.212,1089.5,550.01,12.113
17918,17.44,1011.1,87.791,3.6099,25.313000000000002,1090.0,549.88,12.165
17919,17.802,1011.2,87.598,3.6218,25.354,1090.2,549.99,12.05
17920,18.206,1011.4,87.35799999999999,3.6115,25.305999999999997,1090.4,549.99,12.04
17921,18.582,1011.6,85.185,3.8054,26.649,1091.7,546.13,12.319
17922,18.83,1011.6,84.609,4.7607,33.577,1100.4,527.51,14.052
17923,19.097,1011.6,83.796,4.5997,32.259,1098.6,531.13,13.689
17924,19.365,1011.5,83.603,3.6276,25.031999999999996,1089.0,549.98,12.075999999999999
17925,19.53,1011.5,83.684,3.623,24.998,1088.7,549.87,12.081
17926,19.373,1011.5,85.415,3.6175,24.984,1088.7,550.09,12.079
17927,19.418,1011.2,85.296,3.6181,24.906999999999996,1088.2,549.71,11.929
17928,19.436,1010.9,84.09,3.6333,25.044,1088.5,550.0,11.932
17929,19.541,1010.8,80.421,3.6046,24.897,1088.3,549.75,11.932
17930,19.244,1010.9,81.582,3.6221,24.995,1088.6,550.23,11.918
17931,18.907,1011.0,84.139,3.5843,24.916999999999998,1087.8,549.95,11.934000000000001
17932,18.646,1011.2,87.223,3.6278,25.141,1089.2,549.86,12.055
17933,18.385,1011.3,87.205,3.6343,25.268,1090.1,549.74,12.027999999999999
17934,17.92,1011.7,88.395,3.6207,25.127,1089.6,550.05,12.038
17935,17.555,1011.7,90.682,3.6222,25.114,1089.5,550.26,12.097000000000001
17936,17.611,1011.3,90.17,3.5661,24.701999999999998,1087.2,550.05,11.958
17937,17.884,1011.1,89.182,3.5649,24.82,1087.7,550.1,12.04
17938,17.985,1010.6,88.28299999999999,3.6098,25.031999999999996,1089.0,550.32,12.12
17939,18.097,1010.3,87.99600000000001,3.5973,25.123,1089.2,550.07,12.124
17940,18.06,1010.0,88.212,3.5744,24.735,1087.5,550.23,12.026
17941,17.877,1010.0,88.296,3.6182,25.09,1089.2,550.06,11.963
17942,17.684,1010.1,88.82600000000001,2.9276,20.006,1058.7,550.0,10.597999999999999
17943,17.904,1010.1,89.57700000000001,3.3804,23.508000000000003,1079.4,549.78,11.54
17944,18.614,1010.4,86.662,3.6223,25.234,1089.5,549.75,12.05
17945,19.16,1010.7,84.00399999999999,3.6184,25.034000000000002,1088.7,550.05,12.1
17946,19.875999999999998,1010.7,80.91,3.6702,25.264,1089.8,549.68,12.077
17947,20.566999999999997,1010.8,79.585,3.698,25.374000000000002,1090.3,550.1,12.11
17948,20.855999999999998,1010.8,80.759,3.6906,25.189,1089.8,550.43,12.019
17949,20.944000000000003,1010.6,79.5,3.6536,24.916,1088.7,550.34,12.068
17950,21.009,1010.1,80.598,3.6852,25.125999999999998,1089.7,550.26,12.122
17951,21.541,1009.5,76.846,3.7411,25.462,1091.0,549.79,12.115
17952,22.799,1009.5,62.927,3.7444,25.539,1090.8,549.65,12.011
17953,22.27,1009.5,73.458,3.6628,25.265,1090.1,550.09,12.083
17954,21.07,1009.4,78.253,3.6601,25.186,1088.9,550.38,12.022
17955,20.182000000000002,1009.5,80.211,3.6481,25.27,1089.2,550.41,12.037
17956,19.471,1009.6,83.345,3.6322,25.314,1089.5,550.35,11.98
17957,18.774,1009.8,83.00200000000001,3.5674,25.024,1088.8,550.28,11.954
17958,17.541,1009.7,87.30799999999999,3.5427,24.697,1087.1,550.07,11.959000000000001
17959,16.551,1009.3,90.73899999999999,3.5033,24.369,1085.5,550.02,11.842
17960,16.029,1009.1,92.574,4.4463,31.485,1099.6,534.64,13.552999999999999
17961,15.445,1008.8,93.814,4.4826,31.529,1100.0,534.06,13.669
17962,15.116,1008.5,94.63,3.742,25.985,1078.8,540.69,12.206
17963,14.878,1008.3,94.9,2.8215,18.989,1053.2,549.95,10.394
17964,14.112,1007.8,94.05799999999999,2.7969999999999997,18.805,1051.7,549.8,10.362
17965,13.449000000000002,1007.5,95.00399999999999,2.8143,18.964000000000002,1053.0,550.06,10.408
17966,13.579,1007.6,96.694,2.8577,19.296,1054.3,549.99,10.404000000000002
17967,13.562999999999999,1007.7,95.243,2.8522,19.258,1054.4,549.99,10.453
17968,14.913,1007.7,98.29799999999999,3.4291,23.546,1079.2,550.13,11.552999999999999
17969,16.642,1007.6,93.31299999999999,3.6529,25.244,1089.1,550.14,11.957
17970,18.164,1007.5,88.01,3.6505,25.160999999999998,1088.6,550.12,11.937000000000001
17971,19.844,1007.4,81.964,3.7257,25.173000000000002,1089.3,549.89,11.955
17972,20.783,1007.2,77.475,3.7157,24.939,1088.2,550.0,11.929
17973,21.313000000000002,1006.8,75.369,3.7219,25.029,1088.3,549.94,12.043
17974,21.649,1006.3,73.586,3.7116,24.984,1087.7,550.09,12.042
17975,22.308000000000003,1005.9,70.189,3.7119999999999997,25.01,1087.8,549.8,12.072000000000001
17976,22.820999999999998,1005.5,61.935,3.7122,25.174,1088.4,550.17,12.079
17977,23.159000000000002,1005.3,59.251000000000005,3.7934,25.914,1092.1,550.34,12.193
17978,22.612,1005.0,63.343,3.3287,22.691,1073.2,550.09,11.234000000000002
17979,21.985,1004.7,65.926,2.9267,19.917,1056.6,550.06,10.446
